billing_date,provider,billing_account_id,resource_id,service_name,usage_type,region,team,project,environment,usage_quantity,usage_unit,cost_amount,currency
2026-03-09,AWS,aws-1001,aws-resource-01338,Storage,Disk Storage,eu-west-1,Infrastructure,Cloud Migration,Production,38.16,GB,2.26,EUR
2026-04-16,AWS,aws-1001,aws-resource-01339,Storage,Object Storage,eu-west-1,Security,Identity Platform,Test,422.9,GB,11.19,EUR
2026-05-30,GCP,gcp-3001,gcp-resource-01340,Database,Database Hours,europe-west1,Data Platform,Analytics Platform,Test,287.92,hours,103.66,EUR
2026-03-08,AWS,aws-1002,aws-resource-01341,Networking,Data Transfer,eu-west-1,Data Platform,Data Governance,Production,485.4,GB,78.87,EUR
2026-05-19,AWS,aws-1001,aws-resource-01342,Networking,Data Transfer,eu-west-1,Infrastructure,Cloud Migration,Test,190.03,GB,17.17,EUR
2026-01-22,Azure,az-2002,azure-resource-01343,Compute,CPU Hours,westeurope,Security,Threat Monitoring,prod,421.85,hours,131.77,EUR
2026-05-10,GCP,gcp-3001,gcp-resource-01344,Compute,CPU Hours,europe-north1,Customer Product,Mobile Application,prod,301.95,hours,95.59,EUR
2026-01-23,GCP,gcp-3001,gcp-resource-01345,Networking,Data Transfer,europe-north1,,Data Governance,test,63.37,GB,5.69,EUR
2026-04-07,Azure,az-2002,azure-resource-01346,Compute,Instance Hours,northeurope,Security,Identity Platform,test,278.84,hours,46.04,EUR
2026-06-06,GCP,gcp-3001,gcp-resource-01347,Networking,Public IP,europe-west1,Customer Product,Mobile Application,DEV,352.5,GB,26.36,EUR
2026-05-24,GCP,gcp-3001,gcp-resource-01348,Database,Database Hours,europe-north1,Security,Identity Platform,prod,37.06,hours,19.93,EUR
2026-05-27,AWS,aws-1001,aws-resource-01349,Storage,Disk Storage,eu-central-1,Infrastructure,Cloud Migration,Test,275.62,GB,7.03,EUR
2026-05-15,GCP,gcp-3001,gcp-resource-01350,Storage,Object Storage,europe-north1,Data Platform,Data Governance,DEV,79.91,GB,2.75,EUR
2026-03-05,AWS,aws-1002,aws-resource-01351,Compute,Instance Hours,eu-west-1,,Data Governance,Production,295.32,hours,103.05,EUR
2026-01-12,GCP,gcp-3001,gcp-resource-01352,Networking,Public IP,europe-west1,Data Platform,Analytics Platform,Production,174.16,GB,28.7,EUR
2026-06-07,Azure,az-2001,azure-resource-01353,Database,Read Operations,northeurope,Data Platform,Analytics Platform,Development,250.32,hours,81.36,EUR
2026-05-04,GCP,gcp-3001,gcp-resource-01354,Compute,Instance Hours,europe-north1,Customer Product,Mobile Application,DEV,204.02,hours,31.91,EUR
2026-04-16,GCP,gcp-3001,gcp-resource-01355,Compute,Instance Hours,europe-north1,Data Platform,Data Governance,Production,139.39,hours,44.39,EUR
2026-03-05,GCP,gcp-3001,gcp-resource-01356,Storage,Disk Storage,europe-north1,Security,Threat Monitoring,Test,333.27,GB,10.35,EUR
2026-02-01,GCP,gcp-3001,gcp-resource-01357,Networking,Data Transfer,europe-west1,Infrastructure,Cloud Migration,Development,402.77,GB,27.86,EUR
2026-05-02,GCP,gcp-3001,gcp-resource-01358,Networking,Public IP,europe-west1,Infrastructure,Cloud Migration,test,27.02,GB,1.91,EUR
2026-05-29,AWS,aws-1002,aws-resource-01359,Networking,Public IP,eu-central-1,Customer Product,Mobile Application,test,325.57,GB,22.92,EUR
2026-02-04,GCP,gcp-3001,gcp-resource-01360,Compute,CPU Hours,europe-west1,,,test,327.41,hours,55.42,EUR
2026-04-21,AWS,aws-1002,aws-resource-01361,Database,Read Operations,eu-west-1,Security,Threat Monitoring,test,431.47,hours,156.15,EUR
2026-05-06,Azure,az-2002,azure-resource-01362,Networking,Public IP,westeurope,,Cloud Migration,Development,160.8,GB,14.27,EUR
2026-02-03,GCP,gcp-3001,gcp-resource-01363,Networking,Public IP,europe-north1,Infrastructure,Shared Services,Test,403.61,GB,27.73,EUR
2026-03-27,Azure,az-2002,azure-resource-01364,Networking,Data Transfer,westeurope,Customer Product,Customer Portal,Development,31.83,GB,2.47,EUR
2026-04-20,AWS,aws-1002,aws-resource-01365,Networking,Public IP,eu-central-1,Customer Product,Customer Portal,prod,481.82,GB,75.59,EUR
2026-01-24,Azure,az-2002,azure-resource-01366,Storage,Disk Storage,northeurope,Infrastructure,Cloud Migration,prod,144.06,GB,8.91,EUR
2026-05-24,AWS,aws-1001,aws-resource-01367,Compute,Instance Hours,eu-west-1,Data Platform,Analytics Platform,DEV,243.19,hours,43.7,EUR
2026-03-09,AWS,aws-1001,aws-resource-01368,Database,Read Operations,eu-west-1,Security,Identity Platform,prod,497.14,hours,304.61,EUR
2026-02-28,AWS,aws-1002,aws-resource-01369,Compute,CPU Hours,eu-central-1,Customer Product,Customer Portal,test,381.06,hours,68.15,EUR
2026-02-14,GCP,gcp-3001,gcp-resource-01370,Compute,Instance Hours,europe-west1,Security,Threat Monitoring,Development,491.78,hours,100.42,EUR
2026-04-20,GCP,gcp-3001,gcp-resource-01371,Storage,Disk Storage,europe-north1,Infrastructure,Shared Services,Development,28.34,GB,0.9,EUR
2026-02-09,Azure,az-2002,azure-resource-01372,Networking,Public IP,northeurope,Infrastructure,Cloud Migration,Production,60.14,GB,9.81,EUR
2026-06-14,GCP,gcp-3001,gcp-resource-01373,Compute,CPU Hours,europe-west1,Security,Threat Monitoring,prod,125.23,hours,38.06,EUR
2026-01-16,AWS,aws-1001,aws-resource-01374,Storage,Disk Storage,eu-west-1,Security,Identity Platform,Development,358.54,GB,11.26,EUR
2026-02-07,AWS,aws-1002,aws-resource-01375,Database,Database Hours,eu-central-1,,Cloud Migration,prod,165.87,hours,105.92,EUR
2026-04-12,AWS,aws-1002,aws-resource-01376,Database,Read Operations,eu-central-1,Data Platform,Analytics Platform,test,371.45,hours,130.58,EUR
2026-03-08,GCP,gcp-3001,gcp-resource-01377,Compute,CPU Hours,europe-west1,Security,Threat Monitoring,Development,458.81,hours,93.87,EUR
2026-01-04,GCP,gcp-3001,gcp-resource-01378,Storage,Object Storage,europe-west1,Infrastructure,Cloud Migration,DEV,353.77,GB,10.78,EUR
2026-02-09,AWS,aws-1001,aws-resource-01379,Networking,Public IP,eu-central-1,Infrastructure,Shared Services,DEV,494.15,GB,39.86,EUR
2026-01-23,Azure,az-2002,azure-resource-01380,Storage,Disk Storage,westeurope,Security,Identity Platform,prod,130.63,GB,6.49,EUR
2026-02-08,Azure,az-2001,azure-resource-01381,Storage,Disk Storage,westeurope,Customer Product,Customer Portal,prod,122.94,GB,7.22,EUR
2026-02-24,Azure,az-2001,azure-resource-01382,Storage,Object Storage,westeurope,Customer Product,Customer Portal,Production,357.29,GB,19.62,EUR
2026-04-29,AWS,aws-1002,aws-resource-01383,Compute,CPU Hours,eu-west-1,Data Platform,Analytics Platform,Production,36.2,hours,11.81,EUR
2026-01-24,AWS,aws-1002,aws-resource-01384,Compute,Instance Hours,eu-west-1,Security,Threat Monitoring,Development,98.73,hours,17.15,EUR
2026-03-12,GCP,gcp-3001,gcp-resource-01385,Database,Database Hours,europe-west1,Infrastructure,,Test,378.78,hours,143.95,EUR
2026-01-05,Azure,az-2002,azure-resource-01386,Database,Read Operations,westeurope,Security,Threat Monitoring,Production,6.81,hours,4.59,EUR
2026-06-26,AWS,aws-1001,aws-resource-01387,Database,Read Operations,eu-central-1,Infrastructure,Shared Services,DEV,417.88,hours,138.86,EUR
2026-01-23,GCP,gcp-3001,gcp-resource-01388,Networking,Data Transfer,europe-north1,Security,,test,199.53,GB,15.34,EUR
2026-01-11,AWS,aws-1001,aws-resource-01389,Networking,Public IP,eu-west-1,Infrastructure,Cloud Migration,Test,138.09,GB,11.44,EUR
2026-02-10,Azure,az-2002,azure-resource-01390,Networking,Public IP,westeurope,Customer Product,Mobile Application,test,285.9,GB,23.71,EUR
2026-01-19,GCP,gcp-3001,gcp-resource-01391,Storage,Object Storage,europe-north1,Security,Identity Platform,test,322.22,GB,10.48,EUR
2026-06-02,GCP,gcp-3001,gcp-resource-01392,Networking,Data Transfer,europe-west1,Customer Product,,DEV,448.91,GB,30.78,EUR
2026-02-17,AWS,aws-1002,aws-resource-01393,Storage,Object Storage,eu-central-1,Security,Threat Monitoring,Test,290.77,GB,9.59,EUR
2026-01-31,AWS,aws-1002,aws-resource-01394,Compute,CPU Hours,eu-central-1,Infrastructure,Cloud Migration,Development,171.13,hours,29.09,EUR
2026-06-15,Azure,az-2001,azure-resource-01395,Compute,CPU Hours,westeurope,Customer Product,Mobile Application,Production,52.8,hours,17.99,EUR
2026-05-31,GCP,gcp-3001,gcp-resource-01396,Networking,Public IP,europe-west1,Customer Product,Mobile Application,Test,471.8,GB,35.87,EUR
2026-05-05,GCP,gcp-3001,gcp-resource-01397,Database,Read Operations,europe-north1,Infrastructure,Shared Services,Test,176.57,hours,57.97,EUR
2026-01-05,GCP,gcp-3001,gcp-resource-01398,Storage,Object Storage,europe-north1,Data Platform,Analytics Platform,DEV,416.1,GB,13.27,EUR
2026-05-01,AWS,aws-1001,aws-resource-01399,Database,Database Hours,eu-central-1,Security,Threat Monitoring,prod,414.5,hours,243.78,EUR
2026-04-26,GCP,gcp-3001,gcp-resource-01400,Database,Database Hours,europe-west1,Data Platform,Analytics Platform,Test,95.47,hours,35.31,EUR
2026-01-16,Azure,az-2001,azure-resource-01401,Compute,Instance Hours,northeurope,,,Development,471.77,hours,88.52,EUR
2026-01-12,AWS,aws-1002,aws-resource-01402,Storage,Object Storage,eu-central-1,Security,Identity Platform,Development,97.04,GB,2.55,EUR
2026-01-02,AWS,aws-1002,aws-resource-01403,Storage,Disk Storage,eu-west-1,,,DEV,298.86,GB,9.45,EUR
2026-05-23,GCP,gcp-3001,gcp-resource-01404,Database,Read Operations,europe-north1,Infrastructure,Shared Services,Test,263.34,hours,89.77,EUR
2026-05-12,AWS,aws-1001,aws-resource-01405,Database,Read Operations,eu-west-1,Infrastructure,Shared Services,test,48.6,hours,17.64,EUR
2026-06-06,Azure,az-2002,azure-resource-01406,Compute,Instance Hours,westeurope,,Customer Portal,prod,179.14,hours,59.11,EUR
2026-03-03,AWS,aws-1002,aws-resource-01407,Networking,Data Transfer,eu-central-1,Infrastructure,Cloud Migration,test,183.17,GB,13.58,EUR
2026-05-21,GCP,gcp-3001,gcp-resource-01408,Compute,CPU Hours,europe-north1,Security,Threat Monitoring,test,217.49,hours,35.55,EUR
2026-02-05,GCP,gcp-3001,gcp-resource-01409,Storage,Disk Storage,europe-north1,Infrastructure,Cloud Migration,test,484.68,GB,13.66,EUR
2026-04-04,AWS,aws-1002,aws-resource-01410,Networking,Data Transfer,eu-west-1,Security,Threat Monitoring,DEV,311.84,GB,23.84,EUR
2026-06-29,GCP,gcp-3001,gcp-resource-01411,Storage,Object Storage,europe-west1,Data Platform,Analytics Platform,Development,58.03,GB,1.74,EUR
2026-01-05,AWS,aws-1001,aws-resource-01412,Compute,CPU Hours,eu-central-1,Data Platform,Analytics Platform,DEV,51.9,hours,10.7,EUR
2026-04-05,GCP,gcp-3001,gcp-resource-01413,Networking,Public IP,europe-north1,Security,Identity Platform,test,16.78,GB,1.43,EUR
2026-05-25,GCP,gcp-3001,gcp-resource-01414,Compute,Instance Hours,europe-west1,Customer Product,Customer Portal,prod,221.68,hours,67.81,EUR
2026-03-30,AWS,aws-1002,aws-resource-01415,Networking,Public IP,eu-central-1,Data Platform,Analytics Platform,test,465.6,GB,41.79,EUR
2026-04-29,AWS,aws-1001,aws-resource-01416,Networking,Public IP,eu-central-1,Infrastructure,Cloud Migration,DEV,353.57,GB,31.21,EUR
2026-03-19,GCP,gcp-3001,gcp-resource-01417,Compute,Instance Hours,europe-west1,,Customer Portal,Development,478.91,hours,89.36,EUR
2026-03-14,AWS,aws-1001,aws-resource-01418,Database,Database Hours,eu-central-1,Infrastructure,Cloud Migration,DEV,27.58,hours,9.98,EUR
2026-03-04,GCP,gcp-3001,gcp-resource-01419,Compute,CPU Hours,europe-west1,Customer Product,Mobile Application,prod,480.12,hours,148.99,EUR
2026-06-14,AWS,aws-1001,aws-resource-01420,Database,Read Operations,eu-central-1,,Identity Platform,DEV,286.85,hours,102.74,EUR
2026-05-03,GCP,gcp-3001,gcp-resource-01421,Compute,Instance Hours,europe-west1,Data Platform,Data Governance,Production,390.26,hours,141.44,EUR
2026-04-11,GCP,gcp-3001,gcp-resource-01422,Storage,Disk Storage,europe-north1,Infrastructure,Shared Services,Development,431.63,GB,11.09,EUR
2026-04-08,AWS,aws-1002,aws-resource-01423,Database,Read Operations,eu-west-1,Infrastructure,Cloud Migration,Production,41.07,hours,23.64,EUR
2026-05-27,Azure,az-2001,azure-resource-01424,Storage,Object Storage,westeurope,Infrastructure,Cloud Migration,Test,35.27,GB,0.96,EUR
2026-04-18,Azure,az-2001,azure-resource-01425,Database,Read Operations,westeurope,,Analytics Platform,Test,24.72,hours,9.68,EUR
2026-02-26,AWS,aws-1001,aws-resource-01426,Networking,Data Transfer,eu-central-1,,Cloud Migration,Production,48.75,GB,6.79,EUR
2026-03-24,GCP,gcp-3001,gcp-resource-01427,Database,Database Hours,europe-west1,Security,Threat Monitoring,Test,396.03,hours,140.4,EUR
2026-02-15,GCP,gcp-3001,gcp-resource-01428,Networking,Data Transfer,europe-north1,Infrastructure,Cloud Migration,prod,212.44,GB,33.38,EUR
2026-04-24,Azure,az-2001,azure-resource-01429,Database,Database Hours,northeurope,Customer Product,Customer Portal,Production,348.98,hours,195.19,EUR
2026-06-19,AWS,aws-1001,aws-resource-01430,Storage,Object Storage,eu-central-1,Data Platform,Analytics Platform,prod,53.99,GB,3.17,EUR
2026-04-22,GCP,gcp-3001,gcp-resource-01431,Compute,CPU Hours,europe-north1,Security,Identity Platform,DEV,57.68,hours,9.17,EUR
2026-05-13,GCP,gcp-3001,gcp-resource-01432,Compute,Instance Hours,europe-north1,Infrastructure,Shared Services,test,346.91,hours,60.23,EUR
2026-02-14,AWS,aws-1002,aws-resource-01433,Networking,Public IP,eu-central-1,Customer Product,Customer Portal,prod,256.72,GB,37.88,EUR
2026-06-07,AWS,aws-1002,aws-resource-01434,Compute,Instance Hours,eu-west-1,Customer Product,Customer Portal,Production,31.72,hours,10.44,EUR
2026-05-15,AWS,aws-1001,aws-resource-01435,Storage,Object Storage,eu-central-1,Data Platform,Data Governance,Development,329.14,GB,10.56,EUR
2026-01-13,Azure,az-2002,azure-resource-01436,Storage,Object Storage,westeurope,Data Platform,Analytics Platform,prod,22.88,GB,1.13,EUR
2026-02-19,AWS,aws-1001,aws-resource-01437,Storage,Object Storage,eu-west-1,Security,Threat Monitoring,test,438.53,GB,12.14,EUR
2026-06-02,Azure,az-2001,azure-resource-01438,Database,Read Operations,northeurope,Data Platform,Data Governance,test,492.26,hours,149.42,EUR
2026-06-03,Azure,az-2001,azure-resource-01439,Database,Read Operations,westeurope,Security,Identity Platform,Production,343.47,hours,226.24,EUR
2026-01-08,Azure,az-2002,azure-resource-01440,Database,Database Hours,northeurope,Security,Identity Platform,test,478.11,hours,153.19,EUR
2026-01-04,AWS,aws-1001,aws-resource-01441,Networking,Public IP,eu-central-1,Security,,prod,469.75,GB,66.02,EUR
2026-02-09,GCP,gcp-3001,gcp-resource-01442,Database,Read Operations,europe-north1,Security,Threat Monitoring,Production,194.67,hours,130.02,EUR
2026-04-21,Azure,az-2002,azure-resource-01443,Compute,Instance Hours,northeurope,Infrastructure,Shared Services,Development,329.73,hours,58.3,EUR
2026-02-03,GCP,gcp-3001,gcp-resource-01444,Storage,Disk Storage,europe-west1,Customer Product,Mobile Application,Test,191.58,GB,5.67,EUR
2026-03-29,Azure,az-2002,azure-resource-01445,Compute,CPU Hours,westeurope,Data Platform,Data Governance,DEV,334.4,hours,67.77,EUR
2026-01-22,AWS,aws-1002,aws-resource-01446,Compute,CPU Hours,eu-west-1,Security,Identity Platform,prod,321.54,hours,111.19,EUR
2026-02-17,AWS,aws-1002,aws-resource-01447,Database,Database Hours,eu-central-1,Customer Product,Customer Portal,Development,473.88,hours,189.45,EUR
2026-01-21,GCP,gcp-3001,gcp-resource-01448,Storage,Disk Storage,europe-north1,Customer Product,Customer Portal,Production,405.41,GB,20.19,EUR
2026-03-10,AWS,aws-1002,aws-resource-01449,Database,Read Operations,eu-central-1,Infrastructure,Shared Services,DEV,458.49,hours,163.54,EUR
2026-03-11,Azure,az-2002,azure-resource-01450,Database,Read Operations,northeurope,Infrastructure,Cloud Migration,Development,284.34,hours,114.18,EUR
2026-01-03,AWS,aws-1002,aws-resource-01451,Networking,Public IP,eu-west-1,Customer Product,Mobile Application,Development,188.12,GB,15.21,EUR
2026-04-25,Azure,az-2001,azure-resource-01452,Storage,Object Storage,westeurope,Security,Identity Platform,Test,193.74,GB,5.47,EUR
2026-04-09,AWS,aws-1001,aws-resource-01453,Networking,Public IP,eu-west-1,Infrastructure,Cloud Migration,Test,493.71,GB,36.72,EUR
2026-03-23,GCP,gcp-3001,gcp-resource-01454,Database,Database Hours,europe-west1,Customer Product,Customer Portal,DEV,409.21,hours,134.67,EUR
2026-06-15,Azure,az-2001,azure-resource-01455,Networking,Public IP,northeurope,Customer Product,Mobile Application,test,452.32,GB,31.08,EUR
2026-03-23,AWS,aws-1001,aws-resource-01456,Storage,Object Storage,eu-central-1,Data Platform,Analytics Platform,Production,458.49,GB,25.18,EUR
2026-06-16,GCP,gcp-3001,gcp-resource-01457,Database,Database Hours,europe-west1,Customer Product,Mobile Application,DEV,133.58,hours,51.58,EUR
2026-02-26,Azure,az-2002,azure-resource-01458,Storage,Disk Storage,northeurope,Customer Product,Customer Portal,Development,438.28,GB,14.41,EUR
2026-06-15,AWS,aws-1001,aws-resource-01459,Networking,Public IP,eu-west-1,Security,Threat Monitoring,Production,60.18,GB,9.73,EUR
2026-05-04,Azure,az-2001,azure-resource-01460,Compute,Instance Hours,westeurope,Data Platform,Data Governance,Production,23.0,hours,8.39,EUR
2026-02-28,Azure,az-2001,azure-resource-01461,Storage,Object Storage,northeurope,Infrastructure,Shared Services,Production,215.58,GB,12.01,EUR
2026-02-09,GCP,gcp-3001,gcp-resource-01462,Compute,Instance Hours,europe-west1,Security,Identity Platform,prod,192.15,hours,59.38,EUR
2026-06-18,GCP,gcp-3001,gcp-resource-01463,Storage,Object Storage,europe-west1,Security,Identity Platform,Test,179.36,GB,6.02,EUR
2026-03-15,AWS,aws-1002,aws-resource-01464,Storage,Disk Storage,eu-west-1,Security,Identity Platform,Test,303.68,GB,8.22,EUR
2026-01-24,Azure,az-2001,azure-resource-01465,Storage,Disk Storage,westeurope,Customer Product,,Development,486.14,GB,14.45,EUR
2026-02-21,GCP,gcp-3001,gcp-resource-01466,Storage,Object Storage,europe-west1,Security,Threat Monitoring,Test,404.43,GB,13.33,EUR
2026-06-23,AWS,aws-1001,aws-resource-01467,Networking,Data Transfer,eu-central-1,Data Platform,Analytics Platform,Test,115.02,GB,10.48,EUR
2026-02-07,GCP,gcp-3001,gcp-resource-01468,Networking,Data Transfer,europe-west1,Infrastructure,Shared Services,Development,224.1,GB,16.65,EUR
2026-05-25,AWS,aws-1001,aws-resource-01469,Storage,Object Storage,eu-west-1,Data Platform,Analytics Platform,prod,176.32,GB,10.92,EUR
2026-04-06,GCP,gcp-3001,gcp-resource-01470,Database,Read Operations,europe-west1,Security,Identity Platform,Test,496.49,hours,165.3,EUR
2026-05-06,GCP,gcp-3001,gcp-resource-01471,Networking,Data Transfer,europe-west1,Customer Product,Customer Portal,Production,139.42,GB,21.18,EUR
2026-01-04,AWS,aws-1001,aws-resource-01472,Networking,Data Transfer,eu-central-1,Infrastructure,Cloud Migration,Production,328.33,GB,44.78,EUR
2026-01-17,AWS,aws-1002,aws-resource-01473,Networking,Public IP,eu-central-1,Data Platform,Data Governance,test,239.4,GB,18.38,EUR
2026-04-20,AWS,aws-1002,aws-resource-01474,Database,Database Hours,eu-west-1,Infrastructure,Shared Services,test,331.55,hours,111.46,EUR
2026-06-01,GCP,gcp-3001,gcp-resource-01475,Database,Read Operations,europe-north1,Infrastructure,Shared Services,test,50.21,hours,18.74,EUR
2026-02-10,GCP,gcp-3001,gcp-resource-01476,Networking,Data Transfer,europe-north1,,Cloud Migration,prod,13.99,GB,1.81,EUR
2026-06-08,AWS,aws-1002,aws-resource-01477,Storage,Disk Storage,eu-central-1,Data Platform,Analytics Platform,Test,125.61,GB,4.01,EUR
